247.1188595	144.7059367	207.6098907	170.5659641	229.0476673	217.1255338	118.6828983	202.5716108	331.1065316	130.1752234	190.7725598	90.36559477	265.4254872	136.7310813	223.4891351	425.5247808	127.8424163	123.9336999	403.0170452	188.1785885
247.1188595	172.1164097	188.1785885	202.5716108	166.4266667	222.817808	110.1796318	166.4266667	212.7734807	136.7310813	167.6181007	107.4828172	258.9841375	150.8499191	183.6118677	373.8779604	141.1640381	154.6017979	258.9841375	285.7268137
234.6539635	148.3367038	207.6098907	158.4469918	188.1785885	206.1735279	148.3367038	202.5716108	202.5716108	218.0654975	206.1735279	115.7779533	170.5659641	147.1890911	154.6017979	414.6539992	152.0585693	123.9336999	170.5659641	246.5666009
200.9064612	163.7939012	162.3878219	174.8082124	265.4254872	211.5786787	152.0585693	192.8588909	179.1559722	143.617104	240.805772	92.632927	218.0654975	188.1785885	234.7444491	627.3498988	144.7059367	162.3878219	223.4891351	154.6017979
274.0702427	194.8200527	197.6556	174.8082124	197.6556	234.6539635	155.8738189	202.5716108	246.5666009	140.131802	288.6289445	94.95714809	240.582919	158.4469918	158.4469918	999.5667541	118.6828983	150.8499191	154.6017979	162.3878219
260.2458949	167.903598	158.4469918	183.6118677	207.6098907	195.773951	155.8738189	170.5659641	202.5716108	218.0654975	240.805772	118.6828983	188.1785885	158.4469918	154.6017979	660.6749325	118.6828983	150.8499191	87.86521956	166.4266667
217.1255338	199.708216	240.582919	197.6556	223.4891351	176.5220296	137.7088328	223.4891351	192.8588909	197.6556	181.1498215	127.8424163	229.0476673	240.582919	223.4891351	791.8826315	121.6607303	140.131802	170.5659641	174.8082124
190.7725598	176.4349237	179.1559722	183.6118677	202.5716108	247.1188595	121.6607303	278.7927911	252.6991066	120.926075	253.5974541	92.632927	212.7734807	150.8499191	218.0654975	595.7058095	112.9441112	127.0161292	120.926075	133.4128894
288.6289445	194.8200527	202.5716108	272.0270435	158.4469918	281.2554086	134.338199	202.5716108	229.0476673	218.0654975	206.1735279	92.632927	240.582919	147.1890911	170.5659641	459.8771718	97.33968541	147.1890911	117.9914392	179.1559722
253.5974541	163.7939012	147.1890911	174.8082124	179.1559722	228.6593138	148.3367038	147.1890911	258.9841375	212.7734807	200.9064612	90.36559477	234.7444491	133.4128894	212.7734807	471.9335473	127.8424163	106.9479995	174.8082124	166.4266667
260.2458949	172.1164097	154.6017979	154.6017979	166.4266667	211.5786787	141.1640381	162.3878219	174.8082124	252.6991066	147.2739461	107.4828172	234.7444491	174.8082124	154.6017979	364.3265879	112.9441112	120.926075	188.1785885	202.5716108
240.805772	176.4349237	166.4266667	188.1785885	183.6118677	155.0971867	107.4828172	166.4266667	183.6118677	229.0476673	190.7725598	85.9960612	323.0712334	188.1785885	174.8082124	812.6430322	124.7132781	117.9914392	179.1559722	179.1559722
260.2458949	176.4349237	188.1785885	188.1785885	154.6017979	163.3360005	155.8738189	229.0476673	265.4254872	258.9841375	167.6181007	115.7779533	307.5809069	174.8082124	174.8082124	436.6805565	127.8424163	183.6118677	130.1752234	123.9336999
288.6289445	115.7779533	188.1785885	170.5659641	147.1890911	163.3360005	148.3367038	202.5716108	170.5659641	278.7927911	185.898938	94.95714809	252.6991066	192.8588909	265.4254872	510.0324935	131.0500666	136.7310813	323.0712334	179.1559722
288.6289445	176.4349237	197.6556	158.4469918	179.1559722	217.1255338	112.9441112	207.6098907	150.8499191	229.0476673	176.5220296	97.33968541	285.7268137	166.4266667	188.1785885	471.9335473	134.338199	136.7310813	140.131802	192.8588909
206.1735279	152.0585693	166.4266667	136.7310813	150.8499191	163.3360005	159.7847956	207.6098907	174.8082124	258.9841375	129.3990034	99.78200216	223.4891351	147.1890911	174.8082124	595.7058095	118.6828983	106.9479995	123.9336999	150.8499191
228.6593138	190.0515347	183.6118677	234.7444491	179.1559722	222.817808	152.0585693	174.8082124	174.8082124	223.4891351	143.5115732	144.7059367	202.5716108	192.8588909	197.6556	974.0310569	99.78200216	120.926075	170.5659641	162.3878219
228.6593138	180.861792	154.6017979	154.6017979	202.5716108	234.6539635	127.8424163	202.5716108	202.5716108	218.0654975	222.817808	102.2855983	174.8082124	234.7444491	188.1785885	751.9393642	107.4828172	162.3878219	166.4266667	166.4266667
190.7725598	159.7847956	143.617104	285.7268137	197.6556	147.2739461	152.0585693	154.6017979	140.131802	192.8588909	247.1188595	94.95714809	143.617104	166.4266667	166.4266667	1261.719422	144.7059367	123.9336999	127.0161292	133.4128894
274.0702427	190.0515347	133.4128894	202.5716108	192.8588909	185.898938	124.7132781	188.1785885	188.1785885	147.1890911	200.9064612	94.95714809	158.4469918	192.8588909	127.0161292	695.770203	131.0500666	188.1785885	158.4469918	170.5659641
211.5786787	199.708216	188.1785885	188.1785885	223.4891351	122.8720021	127.8424163	150.8499191	174.8082124	99.34918076	185.898938	121.6607303	202.5716108	202.5716108	246.5666009	1261.719422	107.4828172	123.9336999	162.3878219	150.8499191
200.9064612	131.0500666	183.6118677	246.5666009	174.8082124	211.5786787	137.7088328	147.1890911	223.4891351	136.7310813	217.1255338	90.36559477	234.7444491	207.6098907	174.8082124	459.8771718	115.7779533	158.4469918	170.5659641	240.582919
228.6593138	180.861792	150.8499191	202.5716108	192.8588909	217.1255338	102.2855983	188.1785885	192.8588909	229.0476673	260.2458949	110.1796318	207.6098907	252.6991066	188.1785885	523.4037666	121.6607303	218.0654975	202.5716108	147.1890911
274.0702427	220.5185026	170.5659641	212.7734807	202.5716108	240.805772	144.7059367	179.1559722	174.8082124	70.43554409	163.3360005	127.8424163	307.5809069	223.4891351	170.5659641	677.995525	131.0500666	229.0476673	292.8332965	154.6017979
234.6539635	176.4349237	150.8499191	212.7734807	234.7444491	163.3360005	163.7939012	133.4128894	133.4128894	188.1785885	159.163294	118.6828983	207.6098907	192.8588909	166.4266667	2742.412245	81.83781184	183.6118677	315.2309359	218.0654975
234.6539635	180.861792	162.3878219	272.0270435	212.7734807	176.5220296	118.6828983	150.8499191	162.3878219	143.617104	143.5115732	115.7779533	188.1785885	223.4891351	150.8499191	1860.149132	118.6828983	197.6556	229.0476673	174.8082124
200.9064612	180.861792	154.6017979	234.7444491	179.1559722	200.9064612	121.6607303	136.7310813	166.4266667	192.8588909	217.1255338	97.33968541	202.5716108	272.0270435	127.0161292	1908.915754	110.1796318	207.6098907	240.582919	158.4469918
206.1735279	163.7939012	127.0161292	136.7310813	207.6098907	176.5220296	118.6828983	130.1752234	130.1752234	120.926075	240.805772	99.78200216	218.0654975	218.0654975	115.1280212	949.1477142	134.338199	207.6098907	136.7310813	218.0654975
211.5786787	141.1640381	162.3878219	197.6556	174.8082124	217.1255338	137.7088328	109.6079672	140.131802	158.4469918	211.5786787	92.632927	162.3878219	240.582919	234.7444491	1328.742374	141.1640381	207.6098907	323.0712334	136.7310813
247.1188595	152.0585693	170.5659641	170.5659641	218.0654975	167.6181007	124.7132781	197.6556	207.6098907	150.8499191	234.6539635	110.1796318	229.0476673	229.0476673	166.4266667	383.6797366	115.7779533	188.1785885	202.5716108	207.6098907
190.7725598	112.9441112	188.1785885	234.7444491	127.0161292	181.1498215	124.7132781	197.6556	192.8588909	140.131802	234.6539635	121.6607303	179.1559722	223.4891351	212.7734807	627.3498988	112.9441112	252.6991066	183.6118677	162.3878219
247.1188595	148.3367038	143.617104	170.5659641	136.7310813	185.898938	141.1640381	197.6556	223.4891351	170.5659641	190.7725598	104.8520112	252.6991066	229.0476673	218.0654975	1399.325608	85.9960612	252.6991066	285.7268137	179.1559722
260.2458949	148.3367038	158.4469918	212.7734807	197.6556	240.805772	144.7059367	218.0654975	218.0654975	140.131802	234.6539635	85.9960612	234.7444491	234.7444491	143.617104	537.1255879	115.7779533	188.1785885	183.6118677	179.1559722
217.1255338	190.0515347	179.1559722	218.0654975	252.6991066	167.6181007	148.3367038	174.8082124	212.7734807	154.6017979	200.9064612	121.6607303	240.582919	331.1065316	218.0654975	1080.261251	107.4828172	197.6556	285.7268137	258.9841375
303.9610093	144.7059367	183.6118677	212.7734807	106.9479995	155.0971867	131.0500666	258.9841375	192.8588909	166.4266667	247.1188595	112.9441112	246.5666009	246.5666009	307.5809069	471.9335473	118.6828983	323.0712334	292.8332965	197.6556
228.6593138	163.7939012	170.5659641	212.7734807	179.1559722	234.6539635	115.7779533	258.9841375	258.9841375	158.4469918	176.5220296	99.78200216	73.98280451	292.8332965	234.7444491	484.305999	134.338199	183.6118677	192.8588909	174.8082124
240.805772	159.7847956	202.5716108	234.7444491	265.4254872	217.1255338	124.7132781	240.582919	183.6118677	174.8082124	217.1255338	127.8424163	202.5716108	240.582919	197.6556	812.6430322	99.78200216	265.4254872	292.8332965	170.5659641
260.2458949	180.861792	207.6098907	183.6118677	202.5716108	206.1735279	141.1640381	223.4891351	162.3878219	174.8082124	211.5786787	107.4828172	154.6017979	265.4254872	192.8588909	627.3498988	144.7059367	229.0476673	197.6556	192.8588909
240.805772	176.4349237	166.4266667	202.5716108	162.3878219	217.1255338	159.7847956	162.3878219	170.5659641	136.7310813	172.0124627	102.2855983	218.0654975	246.5666009	183.6118677	414.6539992	121.6607303	207.6098907	285.7268137	229.0476673
211.5786787	152.0585693	229.0476673	229.0476673	170.5659641	274.0702427	159.7847956	229.0476673	179.1559722	154.6017979	240.805772	115.7779533	202.5716108	202.5716108	246.5666009	878.2472753	131.0500666	170.5659641	234.7444491	174.8082124
253.5974541	190.0515347	174.8082124	234.7444491	154.6017979	206.1735279	121.6607303	229.0476673	170.5659641	101.8201538	222.817808	99.78200216	307.5809069	234.7444491	192.8588909	6117.04519	94.95714809	174.8082124	272.0270435	162.3878219
303.9610093	185.3997334	170.5659641	188.1785885	202.5716108	176.5220296	127.8424163	218.0654975	150.8499191	197.6556	181.1498215	131.0500666	183.6118677	272.0270435	307.5809069	1052.66407	104.8520112	265.4254872	347.7816509	246.5666009
267.0686346	163.7939012	192.8588909	315.2309359	188.1785885	195.773951	92.632927	188.1785885	158.4469918	179.1559722	240.805772	90.36559477	192.8588909	188.1785885	202.5716108	414.6539992	110.1796318	278.7927911	229.0476673	229.0476673
253.5974541	155.8738189	212.7734807	240.582919	133.4128894	200.9064612	131.0500666	272.0270435	188.1785885	150.8499191	206.1735279	115.7779533	207.6098907	292.8332965	212.7734807	751.9393642	155.8738189	207.6098907	188.1785885	285.7268137
217.1255338	155.8738189	223.4891351	223.4891351	229.0476673	200.9064612	152.0585693	120.926075	150.8499191	158.4469918	176.5220296	102.2855983	158.4469918	246.5666009	218.0654975	1766.321548	110.1796318	365.296559	202.5716108	246.5666009
267.0686346	124.7132781	158.4469918	240.582919	307.5809069	206.1735279	159.7847956	223.4891351	127.0161292	183.6118677	211.5786787	137.7088328	207.6098907	223.4891351	252.6991066	1473.658246	112.9441112	423.313707	202.5716108	258.9841375
172.0124627	137.7088328	292.8332965	207.6098907	202.5716108	228.6593138	115.7779533	202.5716108	154.6017979	188.1785885	240.805772	137.7088328	197.6556	323.0712334	315.2309359	1080.261251	127.8424163	285.7268137	150.8499191	374.3820686
260.2458949	172.1164097	272.0270435	162.3878219	258.9841375	211.5786787	148.3367038	158.4469918	154.6017979	133.4128894	253.5974541	107.4828172	265.4254872	229.0476673	300.1165288	1167.470171	107.4828172	246.5666009	158.4469918	197.6556
206.1735279	180.861792	229.0476673	188.1785885	202.5716108	260.2458949	83.89117638	158.4469918	170.5659641	150.8499191	206.1735279	115.7779533	315.2309359	278.7927911	202.5716108	595.7058095	180.861792	258.9841375	136.7310813	218.0654975
190.7725598	190.0515347	162.3878219	188.1785885	202.5716108	247.1188595	144.7059367	150.8499191	154.6017979	183.6118677	195.773951	90.36559477	212.7734807	90.05056809	292.8332965	565.6578764	134.338199	365.296559	188.1785885	339.3416806
274.0702427	199.708216	192.8588909	179.1559722	130.1752234	228.6593138	144.7059367	202.5716108	183.6118677	162.3878219	167.6181007	121.6607303	179.1559722	223.4891351	323.0712334	393.7384811	104.8520112	258.9841375	127.0161292	278.7927911
222.817808	204.7190266	150.8499191	170.5659641	166.4266667	217.1255338	137.7088328	150.8499191	162.3878219	183.6118677	200.9064612	118.6828983	154.6017979	223.4891351	403.0170452	364.3265879	88.15375895	166.4266667	133.4128894	307.5809069
240.805772	152.0585693	174.8082124	246.5666009	218.0654975	147.2739461	97.33968541	147.1890911	166.4266667	212.7734807	195.773951	102.2855983	170.5659641	183.6118677	188.1785885	471.9335473	94.95714809	133.4128894	143.617104	300.1165288
240.805772	185.3997334	174.8082124	174.8082124	158.4469918	217.1255338	110.1796318	162.3878219	212.7734807	170.5659641	311.9298068	121.6607303	140.131802	265.4254872	207.6098907	471.9335473	94.95714809	188.1785885	197.6556	229.0476673
296.1957887	155.8738189	192.8588909	197.6556	158.4469918	155.0971867	124.7132781	162.3878219	192.8588909	183.6118677	190.7725598	97.33968541	174.8082124	218.0654975	140.131802	217.1255338	97.33968541	166.4266667	197.6556	218.0654975
240.805772	167.903598	136.7310813	183.6118677	179.1559722	195.773951	176.4349237	188.1785885	202.5716108	218.0654975	172.0124627	124.7132781	192.8588909	258.9841375	188.1785885	436.6805565	110.1796318	154.6017979	252.6991066	423.313707
274.0702427	194.8200527	136.7310813	192.8588909	170.5659641	176.5220296	141.1640381	158.4469918	174.8082124	240.582919	253.5974541	121.6607303	212.7734807	223.4891351	179.1559722	448.1287977	94.95714809	140.131802	234.7444491	202.5716108
228.6593138	134.338199	117.9914392	207.6098907	188.1785885	222.817808	172.1164097	166.4266667	183.6118677	218.0654975	172.0124627	92.632927	207.6098907	315.2309359	147.1890911	471.9335473	107.4828172	162.3878219	158.4469918	331.1065316
240.805772	204.7190266	154.6017979	234.7444491	158.4469918	176.5220296	144.7059367	223.4891351	133.4128894	258.9841375	222.817808	118.6828983	292.8332965	170.5659641	223.4891351	471.9335473	121.6607303	140.131802	207.6098907	307.5809069
222.817808	194.8200527	170.5659641	229.0476673	218.0654975	222.817808	141.1640381	197.6556	150.8499191	252.6991066	247.1188595	102.2855983	202.5716108	240.582919	223.4891351	260.2458949	90.36559477	162.3878219	212.7734807	234.7444491
211.5786787	176.4349237	147.1890911	162.3878219	197.6556	185.898938	124.7132781	147.1890911	218.0654975	307.5809069	211.5786787	112.9441112	158.4469918	192.8588909	285.7268137	523.4037666	137.7088328	136.7310813	278.7927911	331.1065316
253.5974541	144.7059367	188.1785885	174.8082124	240.582919	181.1498215	172.1164097	207.6098907	147.1890911	240.582919	200.9064612	97.33968541	174.8082124	229.0476673	285.7268137	1108.581933	83.89117638	147.1890911	170.5659641	240.582919
247.1188595	124.7132781	136.7310813	218.0654975	197.6556	296.1957887	141.1640381	207.6098907	150.8499191	212.7734807	247.1188595	159.7847956	179.1559722	240.582919	223.4891351	1399.325608	107.4828172	162.3878219	207.6098907	300.1165288
267.0686346	141.1640381	143.617104	188.1785885	234.7444491	185.898938	155.8738189	127.0161292	154.6017979	234.7444491	206.1735279	107.4828172	166.4266667	188.1785885	240.582919	1137.645085	99.78200216	154.6017979	166.4266667	285.7268137
274.0702427	185.3997334	150.8499191	192.8588909	192.8588909	190.7725598	155.8738189	252.6991066	133.4128894	192.8588909	234.6539635	107.4828172	246.5666009	278.7927911	278.7927911	611.3231382	104.8520112	112.3340927	174.8082124	234.7444491
211.5786787	176.4349237	170.5659641	234.7444491	150.8499191	172.0124627	107.4828172	229.0476673	136.7310813	79.64145126	234.6539635	97.33968541	162.3878219	174.8082124	246.5666009	393.7384811	118.6828983	229.0476673	197.6556	240.582919
211.5786787	104.8520112	154.6017979	147.1890911	150.8499191	217.1255338	155.8738189	252.6991066	140.131802	174.8082124	274.0702427	102.2855983	207.6098907	278.7927911	158.4469918	414.6539992	121.6607303	150.8499191	197.6556	365.296559
185.898938	127.8424163	136.7310813	154.6017979	79.64145126	190.7725598	148.3367038	197.6556	174.8082124	197.6556	247.1188595	104.8520112	207.6098907	300.1165288	183.6118677	1108.581933	127.8424163	285.7268137	162.3878219	374.3820686
222.817808	185.3997334	140.131802	188.1785885	197.6556	176.5220296	110.1796318	292.8332965	150.8499191	207.6098907	296.1957887	131.0500666	223.4891351	272.0270435	140.131802	537.1255879	134.338199	278.7927911	202.5716108	292.8332965
260.2458949	131.0500666	150.8499191	223.4891351	179.1559722	228.6593138	124.7132781	234.7444491	179.1559722	174.8082124	240.805772	107.4828172	112.3340927	365.296559	192.8588909	1294.797305	134.338199	154.6017979	212.7734807	285.7268137
260.2458949	204.7190266	192.8588909	158.4469918	192.8588909	206.1735279	127.8424163	197.6556	183.6118677	183.6118677	234.6539635	121.6607303	229.0476673	356.4315367	188.1785885	695.770203	102.2855983	192.8588909	252.6991066	218.0654975
228.6593138	190.0515347	183.6118677	188.1785885	166.4266667	217.1255338	131.0500666	258.9841375	192.8588909	202.5716108	240.805772	148.3367038	246.5666009	258.9841375	218.0654975	1052.66407	226.0514569	207.6098907	212.7734807	347.7816509
185.898938	172.1164097	170.5659641	174.8082124	179.1559722	247.1188595	118.6828983	300.1165288	158.4469918	179.1559722	211.5786787	121.6607303	292.8332965	265.4254872	365.296559	901.2718557	97.33968541	183.6118677	133.4128894	265.4254872
303.9610093	152.0585693	162.3878219	170.5659641	150.8499191	185.898938	115.7779533	307.5809069	183.6118677	158.4469918	217.1255338	118.6828983	212.7734807	272.0270435	252.6991066	404.0609308	112.9441112	207.6098907	179.1559722	265.4254872
253.5974541	204.7190266	158.4469918	158.4469918	223.4891351	155.0971867	121.6607303	252.6991066	150.8499191	192.8588909	167.6181007	97.33968541	278.7927911	315.2309359	223.4891351	355.0192221	110.1796318	197.6556	143.617104	183.6118677
222.817808	199.708216	218.0654975	179.1559722	150.8499191	163.3360005	124.7132781	300.1165288	87.86521956	154.6017979	185.898938	131.0500666	188.1785885	183.6118677	197.6556	459.8771718	118.6828983	265.4254872	154.6017979	272.0270435
222.817808	215.1209758	183.6118677	158.4469918	77.70871134	200.9064612	131.0500666	229.0476673	158.4469918	183.6118677	222.817808	110.1796318	258.9841375	218.0654975	192.8588909	497.0028131	104.8520112	140.131802	192.8588909	356.4315367
195.773951	167.903598	229.0476673	140.131802	154.6017979	200.9064612	134.338199	174.8082124	192.8588909	57.86769811	228.6593138	107.4828172	265.4254872	252.6991066	246.5666009	565.6578764	94.95714809	197.6556	117.9914392	170.5659641
163.3360005	163.7939012	192.8588909	207.6098907	96.93817336	167.6181007	199.708216	202.5716108	136.7310813	77.70871134	163.3360005	110.1796318	202.5716108	202.5716108	170.5659641	565.6578764	115.7779533	170.5659641	123.9336999	258.9841375
303.9610093	185.3997334	197.6556	183.6118677	150.8499191	217.1255338	107.4828172	240.582919	130.1752234	179.1559722	274.0702427	102.2855983	170.5659641	223.4891351	192.8588909	2348.00355	118.6828983	166.4266667	166.4266667	246.5666009
200.9064612	185.3997334	174.8082124	192.8588909	158.4469918	190.7725598	141.1640381	188.1785885	170.5659641	188.1785885	260.2458949	90.36559477	246.5666009	285.7268137	207.6098907	459.8771718	97.33968541	300.1165288	60.78201925	252.6991066
253.5974541	167.903598	162.3878219	188.1785885	162.3878219	136.2727212	144.7059367	246.5666009	154.6017979	192.8588909	234.6539635	124.7132781	207.6098907	252.6991066	127.0161292	1328.742374	134.338199	162.3878219	166.4266667	207.6098907
274.0702427	199.708216	158.4469918	192.8588909	197.6556	110.7890763	134.338199	179.1559722	158.4469918	234.7444491	195.773951	88.15375895	188.1785885	278.7927911	158.4469918	373.8779604	107.4828172	143.617104	223.4891351	60.78201925
364.3265879	185.3997334	174.8082124	179.1559722	202.5716108	181.1498215	102.2855983	240.582919	188.1785885	258.9841375	190.7725598	118.6828983	188.1785885	307.5809069	170.5659641	751.9393642	148.3367038	174.8082124	174.8082124	403.0170452
222.817808	180.861792	150.8499191	179.1559722	162.3878219	288.6289445	118.6828983	166.4266667	136.7310813	150.8499191	190.7725598	131.0500666	183.6118677	212.7734807	192.8588909	484.305999	107.4828172	166.4266667	162.3878219	229.0476673
217.1255338	137.7088328	179.1559722	179.1559722	174.8082124	240.805772	118.6828983	174.8082124	143.617104	246.5666009	222.817808	134.338199	136.7310813	339.3416806	174.8082124	974.0310569	94.95714809	39.05933761	265.4254872	147.1890911
234.6539635	155.8738189	174.8082124	143.617104	188.1785885	234.6539635	134.338199	246.5666009	147.1890911	258.9841375	247.1188595	110.1796318	147.1890911	158.4469918	212.7734807	714.0108711	127.8424163	123.9336999	170.5659641	143.617104
247.1188595	137.7088328	179.1559722	123.9336999	183.6118677	206.1735279	148.3367038	170.5659641	174.8082124	197.6556	159.163294	110.1796318	179.1559722	347.7816509	154.6017979	595.7058095	141.1640381	188.1785885	166.4266667	307.5809069
240.805772	176.4349237	158.4469918	174.8082124	192.8588909	234.6539635	127.8424163	166.4266667	212.7734807	77.70871134	240.805772	112.9441112	158.4469918	278.7927911	202.5716108	732.7297458	112.9441112	143.617104	212.7734807	252.6991066
288.6289445	185.3997334	202.5716108	179.1559722	143.617104	167.6181007	110.1796318	212.7734807	127.0161292	77.70871134	176.5220296	107.4828172	166.4266667	292.8332965	183.6118677	901.2718557	112.9441112	174.8082124	265.4254872	202.5716108
206.1735279	163.7939012	120.926075	192.8588909	158.4469918	206.1735279	141.1640381	252.6991066	150.8499191	192.8588909	195.773951	94.95714809	158.4469918	278.7927911	179.1559722	448.1287977	118.6828983	246.5666009	258.9841375	347.7816509
163.3360005	163.7939012	150.8499191	123.9336999	192.8588909	181.1498215	134.338199	166.4266667	150.8499191	212.7734807	253.5974541	118.6828983	147.1890911	252.6991066	202.5716108	484.305999	144.7059367	158.4469918	192.8588909	170.5659641
247.1188595	155.8738189	166.4266667	143.617104	240.582919	172.0124627	104.8520112	197.6556	170.5659641	136.7310813	253.5974541	118.6828983	150.8499191	278.7927911	212.7734807	510.0324935	112.9441112	166.4266667	278.7927911	292.8332965
253.5974541	1.181965697	174.8082124	106.9479995	207.6098907	206.1735279	155.8738189	240.582919	143.617104	212.7734807	288.6289445	104.8520112	130.1752234	179.1559722	166.4266667	901.2718557	115.7779533	356.4315367	174.8082124	278.7927911
260.2458949	167.903598	136.7310813	154.6017979	212.7734807	206.1735279	167.903598	240.582919	154.6017979	158.4469918	240.805772	112.9441112	174.8082124	272.0270435	218.0654975	791.8826315	121.6607303	265.4254872	192.8588909	229.0476673
303.9610093	194.8200527	147.1890911	197.6556	246.5666009	206.1735279	115.7779533	183.6118677	179.1559722	120.926075	260.2458949	110.1796318	183.6118677	218.0654975	183.6118677	611.3231382	99.78200216	183.6118677	212.7734807	258.9841375
247.1188595	185.3997334	170.5659641	75.82287517	188.1785885	260.2458949	159.7847956	223.4891351	188.1785885	166.4266667	136.2727212	118.6828983	218.0654975	240.582919	265.4254872	1108.581933	112.9441112	223.4891351	179.1559722	258.9841375
